CreditScore,Geography,Gender,Age,EstimatedSalary,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited,Tenure
677,Spain,Male,40.0,88947.56,0.0,2,0,0,0,5
850,Germany,Female,35.0,12639.67,80931.75,1,0,0,1,2
815,France,Female,56.0,94248.16,0.0,3,1,1,1,3
665,Germany,Male,32.0,11865.76,132178.67,1,0,0,0,1
485,France,Female,27.0,141449.86,0.0,2,0,0,0,3
577,Spain,Male,43.0,149457.81,0.0,2,1,1,0,6
586,France,Female,35.0,119814.25,164769.02,3,0,0,1,7
722,Germany,Male,29.0,24924.92,107233.85,2,0,0,0,1
528,France,Female,27.0,139481.53,176227.07,2,1,1,0,7
542,France,Female,39.0,41268.65,109949.39,2,1,1,0,4
552,France,Female,34.0,1351.41,0.0,2,1,1,0,5
678,France,Female,60.0,147489.76,117738.81,1,0,0,1,10
575,Spain,Female,37.0,111175.09,133292.45,1,0,0,0,9
669,France,Female,43.0,95963.14,160474.59,1,1,1,0,1
636,France,Male,43.0,43128.95,0.0,2,0,0,0,6
667,Germany,Male,55.0,137674.96,154393.43,1,1,1,1,9
652,Germany,Female,45.0,153383.54,110827.49,1,1,1,1,9
637,Germany,Female,36.0,96660.76,145750.45,2,1,1,0,10
516,Spain,Female,45.0,115818.16,109044.3,1,1,1,0,8
801,France,Female,32.0,37898.5,75170.54,1,1,1,0,4
692,France,Female,42.0,145222.93,0.0,2,0,0,0,2
585,France,Female,28.0,41219.09,105795.9,1,1,1,0,6
590,France,Male,32.0,59249.83,0.0,2,0,0,0,5
554,Spain,Male,66.0,116747.62,0.0,2,1,1,0,8
659,France,Female,49.0,116249.72,0.0,1,0,0,1,1
690,France,Female,26.0,61257.83,118097.87,1,0,0,0,3
697,Germany,Male,29.0,141798.98,172693.54,1,0,0,0,0
610,France,Male,36.0,102638.35,129440.3,2,0,0,0,4
599,Spain,Male,36.0,13210.56,0.0,2,0,0,0,4
544,France,Male,23.0,35550.97,96471.2,1,0,0,0,1
548,France,Female,46.0,104469.06,0.0,1,1,1,1,1
635,Spain,Male,24.0,142935.83,140197.18,1,1,1,0,4
722,France,Male,20.0,195486.28,0.0,2,0,0,0,6
564,France,Female,33.0,63170.0,135946.26,1,0,0,0,4
719,France,Male,69.0,58320.06,0.0,2,1,1,0,3
547,Germany,Male,50.0,177747.03,81290.02,3,1,1,1,3
850,France,Female,42.0,19632.64,0.0,1,0,0,1,8
515,Germany,Male,60.0,18424.24,113715.36,1,0,0,1,9
667,Spain,Male,56.0,18897.78,168883.08,1,1,1,0,2
607,Germany,Male,36.0,97879.02,143421.74,1,0,0,0,8
525,France,Male,26.0,63197.88,153644.39,1,1,1,0,7
606,Spain,Female,53.0,75860.01,109330.06,1,1,1,0,1
686,Germany,Female,27.0,78622.46,115095.88,2,0,0,0,1
611,France,Male,35.0,23598.23,0.0,1,1,1,1,10
827,Spain,Male,46.0,13460.27,183276.32,1,1,1,0,1
572,France,Male,33.0,19998.31,68193.72,1,0,0,0,9
726,France,Female,32.0,185075.63,0.0,2,0,0,0,8
579,Germany,Male,31.0,135815.38,139729.54,1,1,1,0,6
598,Spain,Female,56.0,44251.33,98365.33,1,1,1,0,4
663,France,Male,36.0,136349.55,0.0,2,0,0,0,10
505,Germany,Female,37.0,52693.99,122453.97,2,1,1,0,10
576,Germany,Male,30.0,93767.03,132174.41,2,0,0,0,7
555,Spain,Female,24.0,197866.55,0.0,2,1,1,0,2
524,France,Male,30.0,126812.85,0.0,2,0,0,0,1
776,Spain,Male,39.0,79503.05,104349.45,1,0,0,0,2
645,Germany,Female,41.0,129936.53,138881.04,1,0,0,1,2
850,Germany,Female,32.0,175094.62,116968.91,1,0,0,0,0
603,Germany,Male,35.0,130379.5,105346.03,2,1,1,0,1
691,France,Male,26.0,153228.0,136623.19,1,0,0,0,9
583,France,Female,29.0,111285.85,0.0,2,1,1,0,10
584,France,Female,66.0,49553.38,0.0,1,0,0,1,5
679,France,Female,33.0,98015.85,0.0,2,1,1,0,6
646,France,Male,36.0,88481.32,124445.52,1,0,0,0,6
559,France,Female,34.0,66879.27,68999.66,2,1,1,0,5
595,Spain,Male,36.0,24802.77,85768.42,1,1,1,0,6
527,France,Male,47.0,21312.16,0.0,1,0,0,1,1
684,Spain,Male,34.0,190263.78,100628.0,2,1,1,0,9
673,Spain,Female,32.0,72873.33,0.0,1,1,1,0,0
802,Spain,Male,38.0,57764.65,0.0,2,1,1,0,7
675,France,Male,54.0,110273.84,0.0,1,0,0,1,6
762,Spain,Female,19.0,55500.17,0.0,2,0,0,0,6
580,France,Male,50.0,57541.08,125647.36,1,0,0,1,0
621,Germany,Female,31.0,90384.26,100375.39,1,1,1,0,8
411,France,Female,36.0,120694.35,0.0,1,0,0,0,10
815,France,Male,24.0,178028.96,171922.72,1,1,1,0,7
631,Germany,Female,32.0,180990.29,146810.99,2,1,1,0,2
514,Germany,Female,45.0,155407.21,109032.23,1,1,1,1,3
638,France,Male,57.0,33676.48,0.0,1,0,0,1,6
791,Spain,Male,25.0,89666.28,0.0,1,0,0,0,7
516,France,Male,35.0,127558.26,128653.59,1,0,0,0,5
734,France,Male,37.0,77272.62,80387.81,1,1,1,0,3
611,France,Male,58.0,107665.68,0.0,2,1,1,1,8
850,Germany,Male,43.0,184044.8,108508.82,3,0,0,1,0
641,France,Male,31.0,91510.71,155978.17,1,0,0,0,10
585,France,Female,38.0,87363.56,0.0,1,1,1,0,5
552,Germany,Male,50.0,117505.07,121175.56,1,0,0,1,4
507,France,Female,29.0,180626.68,89349.47,2,0,0,0,4
735,Spain,Male,38.0,93478.96,86131.71,2,0,0,0,7
707,France,Female,58.0,114672.64,102346.86,1,1,1,0,3
698,Germany,Female,36.0,13387.88,121263.62,1,1,1,0,7
841,France,Male,31.0,173240.52,0.0,2,0,0,0,2
688,Spain,Female,33.0,27557.18,0.0,1,0,0,1,2
614,France,Male,51.0,5552.37,0.0,2,1,1,0,3
511,Germany,Male,48.0,88307.87,149726.08,1,0,0,1,6
447,France,Male,43.0,33879.26,0.0,2,0,0,1,2
738,France,Male,35.0,181429.87,161274.05,2,0,0,0,5
422,France,Female,33.0,102655.31,0.0,2,0,0,0,2
537,Spain,Male,30.0,96555.42,103138.17,1,1,1,0,1
707,Germany,Female,40.0,189366.03,109628.44,1,0,0,0,3
690,France,Male,54.0,12847.61,0.0,1,0,0,1,5
664,Germany,Male,33.0,143433.33,97286.16,2,0,0,0,7
850,France,Female,33.0,183983.82,118004.26,1,0,0,0,7
584,Spain,Male,32.0,169137.24,85534.83,1,0,0,0,9
728,France,Female,59.0,163365.85,0.0,1,1,1,1,4
560,Spain,Female,43.0,123181.44,95140.44,2,0,0,1,4
629,France,Female,31.0,16447.6,0.0,1,1,1,1,6
658,France,Male,25.0,173948.4,0.0,2,1,1,0,3
794,Germany,Female,54.0,192154.66,75900.84,1,1,1,0,1
790,France,Female,41.0,198224.38,126619.27,1,0,0,0,2
640,France,Male,44.0,67202.74,111833.47,1,0,0,0,7
652,Spain,Male,37.0,68789.93,0.0,2,0,0,0,7
583,France,Female,57.0,147964.99,238387.56,1,1,1,1,3
775,France,Female,32.0,161069.73,108698.96,2,1,1,0,2
584,France,Female,39.0,127749.61,112687.69,1,1,1,0,2
635,Germany,Female,48.0,191914.37,81556.89,2,0,0,0,4
814,France,Male,48.0,185791.9,136596.85,1,1,1,0,9
735,Germany,Female,43.0,184570.04,98807.45,1,0,0,1,9
678,France,Female,31.0,130446.65,0.0,2,1,1,0,1
693,France,Male,37.0,82867.55,0.0,2,1,1,0,1
640,France,Female,30.0,187632.22,107499.7,1,1,1,0,6
773,Spain,Female,23.0,56759.79,0.0,2,0,0,0,8
736,France,Female,30.0,34180.33,0.0,2,0,0,0,9
693,France,Female,28.0,158545.25,0.0,2,1,1,0,8
496,France,Female,41.0,182337.98,176024.05,2,0,0,0,1
751,France,Female,39.0,84175.34,0.0,2,1,1,0,3
528,Germany,Male,39.0,22197.8,127631.62,1,1,1,1,0
754,Spain,Female,19.0,189641.11,0.0,1,0,0,0,9
568,Germany,Female,26.0,154491.39,109819.16,2,0,0,0,10
592,Spain,Female,41.0,90020.74,138734.94,1,0,0,0,2
558,Germany,Male,25.0,197264.35,111363.1,2,0,0,0,10
825,France,Male,34.0,31933.06,0.0,2,1,1,0,9
677,Germany,Male,28.0,8755.69,143988.0,2,0,0,1,0
653,France,Male,34.0,52820.13,118838.75,1,1,1,0,5
593,Spain,Male,35.0,20008.46,161637.75,1,1,1,0,4
632,France,Female,44.0,34607.14,133793.89,1,1,1,1,3
601,Germany,Male,35.0,177384.45,71553.83,1,0,0,0,8
786,France,Female,62.0,165702.64,0.0,1,1,1,0,8
654,France,Female,40.0,167889.1,0.0,2,0,0,0,3
572,France,Female,38.0,133122.62,0.0,2,1,1,0,7
813,France,Female,62.0,140454.14,64667.95,2,1,1,0,10
523,France,Female,28.0,59938.81,121164.11,1,1,1,0,2
506,Spain,Male,50.0,12016.79,0.0,2,0,0,0,3
513,Spain,Male,72.0,81251.24,98903.06,1,1,1,0,3
664,France,Female,31.0,134169.85,104158.84,1,0,0,0,7
684,France,Male,54.0,94888.6,0.0,2,1,1,0,6
608,Spain,Female,63.0,175696.16,139529.93,2,1,1,1,3
527,France,Female,25.0,96758.58,0.0,2,1,1,0,6
666,France,Male,53.0,128019.48,64646.7,1,0,0,1,5
779,France,Male,71.0,146895.36,0.0,2,1,1,1,3
629,France,Female,40.0,139356.3,0.0,2,1,1,0,6
430,France,Male,35.0,2923.61,118894.22,1,0,0,0,1
712,France,Male,24.0,121232.51,0.0,1,1,1,0,2
682,France,Male,30.0,2053.42,0.0,2,1,1,0,9
634,France,Female,41.0,6382.46,68213.99,1,1,1,0,8
487,Spain,Female,31.0,158750.13,0.0,2,0,0,0,1
808,Spain,Male,47.0,74028.36,139196.0,1,1,1,0,8
527,France,Female,32.0,44099.75,0.0,2,1,1,0,7
637,Germany,Male,50.0,17323.0,126345.55,1,1,1,1,4
802,Spain,Male,40.0,175043.69,0.0,2,1,1,0,5
529,France,Female,38.0,146388.85,0.0,1,0,0,1,2
850,France,Female,43.0,2465.8,0.0,2,0,0,0,3
738,France,Male,18.0,47799.15,0.0,2,1,1,0,4
817,France,Male,34.0,165562.84,129278.43,1,0,0,0,5
735,France,Male,31.0,72927.68,119558.35,1,0,0,0,3
619,Germany,Female,41.0,38270.47,92467.58,1,0,0,0,5
671,France,Male,27.0,120893.07,0.0,2,0,0,0,5
581,Spain,Female,31.0,188377.21,0.0,2,0,0,0,6
690,Spain,Male,36.0,55902.93,0.0,2,0,0,0,10
579,Spain,Male,56.0,4523.74,99340.83,1,0,0,1,4
688,Spain,Female,24.0,102195.16,0.0,2,1,1,0,3
599,Spain,Female,28.0,60843.09,126833.79,2,0,0,1,4
729,Germany,Male,29.0,25548.47,109676.52,1,1,1,0,5
718,France,Female,29.0,134462.29,0.0,1,1,1,0,3
712,Germany,Male,53.0,132702.64,134729.99,2,1,1,0,6
474,France,Male,37.0,75698.44,98431.37,1,0,0,0,3
565,Germany,Male,33.0,105642.43,130368.31,2,0,0,0,8
658,France,Female,31.0,102153.75,123974.96,1,0,0,0,7
714,France,Male,63.0,166677.54,138082.16,1,1,1,0,4
725,France,Male,45.0,24218.65,129855.32,1,0,0,0,1
825,France,Male,40.0,117122.5,132308.22,1,0,0,0,6
665,Germany,Female,45.0,51871.95,155447.65,2,0,0,1,5
670,Spain,Male,35.0,84321.03,124268.64,2,1,1,0,2
474,Germany,Female,34.0,160213.27,176311.36,1,0,0,0,9
591,France,Male,40.0,88695.19,99886.42,2,1,1,0,2
508,France,Female,31.0,6123.15,0.0,2,1,1,0,7
695,France,Female,36.0,167749.54,0.0,2,1,1,0,2
660,Germany,Male,24.0,71638.0,85089.3,1,1,1,0,5
687,Germany,Male,41.0,198064.52,134318.21,2,1,1,0,10
658,Germany,Male,29.0,54914.92,75395.53,2,1,1,0,5
705,Germany,Female,33.0,190659.17,116765.7,1,0,0,1,5
739,Spain,Male,60.0,51637.67,0.0,1,1,1,0,4
844,France,Male,38.0,119333.38,111501.66,1,1,1,0,7
602,Germany,Female,48.0,127095.14,76595.08,2,0,0,0,7
759,France,Female,33.0,93541.14,160541.36,2,0,0,0,9
747,Germany,Male,38.0,89289.54,129728.6,1,0,0,0,2
673,France,Male,47.0,108762.16,0.0,2,0,0,0,1
671,Spain,Female,34.0,28238.25,130929.02,4,1,1,1,5
640,Germany,Female,74.0,34130.43,116800.25,1,1,1,0,2
581,Germany,Male,40.0,7926.35,101016.53,1,1,1,1,0
630,France,Male,67.0,27330.27,0.0,2,1,1,0,5
703,France,Female,33.0,79997.14,190566.65,1,1,1,0,8
698,Spain,Female,47.0,50213.81,0.0,1,0,0,1,6
742,Germany,Female,43.0,60920.03,97067.69,1,1,1,1,6
652,France,Female,37.0,197699.8,92208.54,1,1,1,1,4
644,France,Male,37.0,92809.73,186347.97,2,0,0,0,2
735,Spain,Male,55.0,163516.16,103176.62,1,1,1,0,2
777,France,Female,58.0,62449.07,0.0,1,1,1,1,4
644,Germany,Female,40.0,115800.1,77270.08,2,1,1,1,4
665,Germany,Female,37.0,110359.68,111911.63,1,1,1,1,3
529,Germany,Male,72.0,78695.68,94216.05,1,1,1,0,5
803,Spain,Female,45.0,128378.04,0.0,2,1,1,0,7
604,Spain,Female,26.0,155248.62,0.0,2,0,0,0,3
738,France,Male,49.0,123499.27,106770.82,1,0,0,0,6
655,Germany,Female,72.0,99920.41,138089.97,2,1,1,0,5
698,Germany,Male,39.0,53289.49,133191.19,2,1,1,0,9
775,France,Female,66.0,67622.34,0.0,2,1,1,0,9
735,France,Male,41.0,11783.1,74135.85,1,1,1,1,7
766,Spain,Male,41.0,62402.38,99208.46,2,0,0,0,6
537,Germany,Male,84.0,186235.98,92242.34,1,1,1,0,8
599,Germany,Male,25.0,79005.95,108380.72,1,1,1,0,7
420,Spain,Female,55.0,144870.28,91893.32,1,0,0,1,4
674,France,Female,32.0,95481.0,85757.93,1,1,1,0,7
570,France,Female,46.0,820.46,0.0,2,0,0,0,3
623,Germany,Male,33.0,174777.98,96759.42,1,1,1,0,8
710,France,Male,30.0,8991.17,0.0,2,1,1,0,6
466,France,Male,29.0,2797.27,0.0,2,1,1,0,6
759,France,Female,22.0,22303.17,0.0,1,0,0,0,5
581,France,Male,71.0,197562.08,0.0,2,1,1,0,4
820,France,Male,33.0,23067.97,132150.26,2,0,0,0,2
759,France,Male,41.0,190294.12,0.0,2,1,1,0,9
628,France,Female,31.0,113167.17,175443.75,1,0,0,1,6
676,France,Male,31.0,124777.14,78990.15,1,1,1,0,3
591,France,Female,33.0,124625.08,113743.37,1,0,0,0,4
690,France,Female,26.0,49599.27,157624.84,1,1,1,0,5
624,France,Female,62.0,151411.5,125163.62,2,1,1,0,7
573,France,Female,23.0,122964.18,0.0,1,0,0,0,2
694,France,Male,60.0,57088.97,0.0,1,1,1,0,9
632,Spain,Female,29.0,7820.78,80922.75,1,0,0,0,7
632,France,Male,40.0,149188.41,193354.86,2,0,0,0,3
832,Germany,Female,40.0,134638.97,107648.94,2,1,1,0,9
598,Germany,Female,46.0,184980.23,131769.04,1,0,0,1,7
430,Germany,Male,36.0,122373.42,138992.48,2,0,0,0,1
711,France,Female,37.0,80215.2,113899.92,1,0,0,0,8
582,Germany,Male,26.0,14081.64,114450.32,1,1,1,0,6
605,France,Male,39.0,199390.45,0.0,2,0,0,0,3
657,France,Female,37.0,7667.48,0.0,2,1,1,0,2
578,Spain,Male,40.0,74965.61,63609.92,1,0,0,1,6
532,France,Male,38.0,30583.95,0.0,2,0,0,0,9
612,France,Female,42.0,149682.78,75497.51,1,0,0,0,10
792,France,Female,42.0,92664.09,0.0,2,0,0,0,2
674,France,Female,26.0,138423.1,0.0,2,1,1,0,10
680,France,Male,31.0,3148.2,0.0,2,1,1,0,1
593,France,Female,39.0,197933.5,117704.73,1,0,0,0,0
679,Germany,Male,35.0,37341.17,130463.55,2,1,1,0,1
493,Spain,Male,32.0,79577.4,46161.18,1,1,1,0,8
688,Spain,Male,42.0,197602.29,0.0,2,0,0,0,5
769,Germany,Male,43.0,87537.32,110182.54,2,1,1,0,4
581,Spain,Male,49.0,41623.59,0.0,2,0,0,0,10
465,France,Male,41.0,168280.95,117221.15,1,0,0,0,9
641,France,Female,35.0,125986.18,0.0,2,0,0,0,4
731,Germany,Female,43.0,548.52,79120.27,1,0,0,1,9
625,France,Male,37.0,96088.54,177069.24,2,1,1,0,1
468,France,Male,36.0,107787.42,61636.97,1,0,0,0,3
790,France,Male,26.0,20510.79,0.0,1,0,0,0,5
587,Germany,Female,37.0,192026.02,104414.03,1,0,0,0,6
692,France,Male,66.0,118188.15,159732.02,1,1,1,0,4
676,Germany,Female,34.0,189540.95,89437.03,1,1,1,0,4
571,France,Male,41.0,63736.17,0.0,1,1,1,0,8
700,France,Female,32.0,95740.37,0.0,1,0,0,0,3
445,France,Female,30.0,127939.19,0.0,2,1,1,0,3
746,France,Male,36.0,193438.69,142400.77,1,1,1,0,7
722,France,Female,47.0,90655.94,88011.4,1,1,1,1,2
596,France,Male,36.0,12067.39,0.0,2,1,1,0,2
850,Germany,Female,30.0,54191.38,154870.28,1,1,1,0,8
597,Spain,Female,46.0,58667.16,0.0,2,0,0,1,4
436,Spain,Male,43.0,35687.43,0.0,2,1,1,0,5
660,Germany,Male,28.0,14288.93,118402.25,2,0,0,0,1
649,France,Male,37.0,247.36,87374.88,2,1,1,0,9
646,Germany,Male,32.0,78111.84,105397.8,1,0,0,1,8
560,Spain,Female,31.0,79547.39,125341.69,1,0,0,0,5
710,Germany,Male,49.0,193266.72,129164.88,1,1,1,0,10
513,France,Male,40.0,105028.46,141004.46,1,0,0,0,3
607,France,Female,21.0,116106.52,0.0,2,0,0,0,0
757,France,Male,57.0,53179.21,89079.41,1,1,1,1,3
619,Germany,Male,40.0,140947.05,103604.31,2,0,0,0,9
612,France,Male,24.0,171837.06,182705.05,1,1,1,0,1
842,France,Male,29.0,123437.05,0.0,2,1,1,0,8
713,France,Male,33.0,197519.66,94598.48,1,0,0,1,6
657,Spain,Male,36.0,183058.51,188241.05,2,0,0,1,8
770,France,Female,37.0,22710.72,0.0,2,0,0,0,9
773,France,Female,40.0,69303.15,0.0,2,1,1,0,10
470,Germany,Male,39.0,63705.9,117469.91,2,0,0,0,5
781,Spain,Male,35.0,116429.51,80790.74,1,0,0,0,4
428,France,Female,62.0,58381.77,107735.93,1,1,1,0,1
600,Germany,Male,43.0,177378.66,133379.41,1,0,0,1,8
697,Spain,Female,37.0,35450.53,168066.87,1,0,0,0,7
692,Germany,Female,43.0,164621.43,69014.49,2,0,0,0,2
791,France,Male,28.0,174435.48,0.0,1,0,0,0,4
538,Germany,Female,42.0,94047.75,98548.62,2,1,1,0,1
820,France,Female,49.0,119087.25,0.0,2,1,1,0,1
679,Spain,Female,26.0,184800.27,76554.06,1,1,1,0,3
649,France,Female,36.0,75035.48,0.0,2,1,1,0,2
632,France,Female,27.0,62703.38,107375.82,1,1,1,0,3
594,France,Male,40.0,190882.69,122417.17,2,1,1,0,9
682,France,Female,42.0,91981.85,0.0,1,1,1,1,0
720,Spain,Male,33.0,91881.29,97188.62,1,0,0,0,6
769,France,Male,31.0,7118.02,61297.05,2,1,1,0,4
746,Spain,Male,30.0,11710.4,112666.67,1,0,0,1,1
623,Spain,Female,40.0,25904.12,0.0,1,1,1,0,7
537,France,Male,28.0,86911.49,157842.07,1,0,0,0,3
468,France,Male,46.0,10958.18,91443.75,1,0,0,0,7
588,Germany,Female,30.0,5790.9,110148.49,1,0,0,1,0
729,Spain,Female,34.0,42855.97,53299.96,2,1,1,0,9
543,Spain,Male,37.0,78915.68,0.0,2,1,1,0,3
499,Spain,Male,39.0,81409.0,0.0,2,1,1,0,6
784,Germany,Male,28.0,179252.73,70233.74,2,1,1,0,2
604,France,Male,33.0,42171.13,0.0,1,0,0,1,3
614,Spain,Female,25.0,58965.04,75212.28,1,0,0,0,10
671,France,Female,31.0,102681.32,41299.03,1,1,1,0,7
587,Spain,Female,35.0,125553.52,83286.56,1,0,0,0,3
593,Spain,Male,43.0,53478.02,0.0,2,0,0,0,10
453,France,Male,29.0,198376.02,0.0,1,0,0,1,6
570,Germany,Male,35.0,105525.36,85668.59,1,0,0,0,6
655,France,Female,45.0,47349.0,57327.04,1,1,1,0,7
632,Spain,Male,47.0,178822.32,0.0,2,0,0,0,3
681,France,Female,37.0,72127.83,69609.85,1,1,1,0,7
591,Germany,Male,46.0,163504.33,129269.27,1,0,0,0,4
779,France,Male,27.0,190623.02,0.0,2,1,1,0,1
456,France,Female,63.0,140758.07,165350.61,2,0,0,1,1
686,France,Female,41.0,132374.41,152105.57,2,1,1,0,7
617,France,Male,74.0,53949.98,0.0,2,1,1,0,10
850,France,Female,32.0,121982.73,106290.64,1,0,0,0,5
646,Germany,Female,30.0,136983.77,100548.67,2,0,0,0,10
735,Germany,Male,46.0,114371.33,106344.95,1,0,0,1,2
543,France,Male,35.0,62389.35,137482.19,1,0,0,0,5
490,France,Female,37.0,24435.77,116465.53,1,1,1,0,3
640,France,Male,45.0,10908.33,0.0,1,1,1,0,1
445,Spain,Male,45.0,90977.48,0.0,2,1,1,0,10
761,France,Male,36.0,81062.93,127637.92,1,1,1,0,9
426,France,Female,34.0,61230.83,0.0,2,1,1,0,3
777,France,Male,37.0,126837.72,0.0,1,1,1,0,1
534,France,Male,35.0,115668.53,81951.74,2,0,0,0,2
777,France,Female,42.0,38819.45,147531.82,1,1,1,0,5
806,Spain,Male,18.0,86994.54,0.0,2,1,1,0,3
790,France,Female,33.0,195204.99,135120.72,1,0,0,0,10
643,Spain,Female,32.0,131301.74,0.0,1,0,0,0,2
584,Spain,Female,37.0,100835.19,0.0,2,1,1,0,8
638,France,Female,34.0,198969.78,0.0,2,1,1,0,7
771,Spain,Male,18.0,41542.95,0.0,2,0,0,0,1
600,France,Female,39.0,118272.07,0.0,2,0,0,0,5
661,Spain,Female,41.0,69586.27,28082.95,1,0,0,1,5
554,France,Female,43.0,149629.13,0.0,2,0,0,1,10
627,Spain,Male,49.0,146680.25,111087.5,1,1,1,0,4
659,France,Female,38.0,132809.18,0.0,2,1,1,0,9
835,France,Male,35.0,28707.69,127120.07,1,0,0,0,6
763,France,Female,35.0,104706.29,115651.6,2,1,1,0,7
625,Germany,Male,31.0,75335.68,77743.01,2,0,0,0,4
799,France,Female,30.0,136827.96,0.0,2,0,0,0,9
849,France,Male,69.0,139065.94,71996.09,1,1,1,0,7
692,France,Male,28.0,70179.91,61581.97,1,1,1,0,5
623,France,Female,24.0,116160.04,0.0,2,0,0,0,5
453,Spain,Female,42.0,83008.49,0.0,3,0,0,1,5
408,France,Female,84.0,188484.52,87873.39,1,0,0,1,8
778,Germany,Female,37.0,133699.82,105617.73,2,1,1,1,0
695,France,Female,42.0,72172.13,0.0,1,1,1,1,5
677,Germany,Female,44.0,191057.76,148770.61,2,1,1,0,4
662,Spain,Male,37.0,48233.75,94901.09,1,1,1,0,5
534,France,Male,29.0,79178.31,174851.9,1,1,1,0,7
602,France,Male,59.0,162347.05,0.0,2,1,1,0,7
554,Germany,Female,43.0,7611.61,120847.11,1,0,0,1,2
667,France,Male,42.0,88890.05,0.0,1,0,0,0,6
672,France,Male,43.0,63833.09,0.0,1,0,0,0,5
838,Spain,Female,67.0,78310.04,103267.8,1,1,1,0,4
692,Spain,Female,34.0,37898.91,109699.08,1,1,1,0,4
675,France,Male,49.0,179521.24,135133.39,1,1,1,1,8
731,Spain,Male,33.0,130726.96,0.0,1,0,0,0,1
468,France,Female,32.0,198714.29,137649.47,1,0,0,0,8
542,Spain,Male,43.0,89543.25,113567.94,1,0,0,0,6
662,Spain,Female,35.0,2423.9,0.0,2,0,0,1,6
770,Germany,Male,37.0,180326.83,141547.26,2,1,1,0,5
675,France,Female,61.0,166305.16,62055.17,3,0,0,1,5
647,Germany,Male,51.0,29883.63,131156.76,1,0,0,0,4
604,France,Male,31.0,192029.19,134837.58,1,0,0,0,6
833,France,Female,39.0,1710.89,0.0,2,0,0,0,3
741,Spain,Male,40.0,135163.76,104784.23,1,0,0,1,4
658,Spain,Male,36.0,84927.42,0.0,2,1,1,0,1
528,France,Female,36.0,149912.28,156948.41,1,1,1,1,1
590,France,Female,60.0,88206.04,147751.75,1,0,0,1,6
675,France,Male,34.0,163667.56,124619.33,2,1,1,0,1
765,France,Male,41.0,100153.43,124182.21,1,0,0,0,4
650,France,Female,64.0,32275.09,142028.36,1,0,0,1,7
817,France,Male,44.0,65501.91,0.0,1,0,0,1,8
699,Germany,Female,31.0,189392.66,125837.86,2,0,0,0,10
495,Germany,Female,34.0,116069.24,117160.32,1,1,1,1,9
491,Spain,Female,61.0,139861.53,0.0,2,1,1,0,8
847,France,Male,51.0,144184.06,97565.74,1,0,0,1,5
676,Spain,Female,30.0,157888.5,0.0,2,1,1,0,5
746,Spain,Female,25.0,71911.3,104833.79,1,0,0,0,3
470,Spain,Female,31.0,45033.75,101675.22,2,0,0,0,2
714,Spain,Male,20.0,150465.93,0.0,2,1,1,0,3
695,France,Female,50.0,126381.6,0.0,1,0,0,1,8
674,France,Male,46.0,90189.72,174701.05,1,0,0,1,2
664,Germany,Male,36.0,122433.09,71142.77,2,0,0,0,6
697,Germany,Male,31.0,123825.83,108805.42,2,1,1,0,3
670,France,Male,68.0,11426.7,0.0,2,1,1,0,4
541,France,Female,32.0,114951.42,0.0,1,1,1,0,4
640,France,Female,66.0,184636.05,116037.76,1,1,1,0,9
647,France,Male,28.0,91055.27,0.0,2,1,1,0,8
757,France,Male,23.0,93991.65,80673.96,2,0,0,0,2
704,Germany,Female,39.0,116511.12,124640.51,1,0,0,1,1
778,Germany,Male,31.0,190631.23,182275.23,2,0,0,0,9
639,Germany,Female,41.0,199970.74,98635.77,1,0,0,0,5
637,France,Male,33.0,139947.17,0.0,2,0,0,0,5
686,France,Male,35.0,8816.37,0.0,1,0,0,0,4
577,Spain,Male,43.0,135650.72,79757.21,1,0,0,1,8
506,Germany,Male,28.0,24577.34,53053.76,1,1,1,0,8
757,France,Male,28.0,131249.46,120911.75,2,1,1,0,7
826,France,Male,55.0,140126.17,115285.85,1,0,0,0,4
721,France,Male,41.0,168219.75,0.0,2,0,0,0,2
489,Spain,Male,40.0,171867.08,221532.8,1,0,0,0,3
446,France,Female,51.0,70613.52,105056.13,1,0,0,0,4
677,France,Male,37.0,117946.3,88363.03,1,1,1,0,3
769,France,Male,29.0,84872.66,123757.52,2,0,0,0,2
677,Spain,Male,56.0,60590.72,123959.97,1,1,1,1,5
555,Germany,Female,62.0,8444.5,114822.64,1,1,1,0,10
652,Germany,Female,37.0,159132.83,145219.3,1,0,0,0,9
722,Germany,Female,32.0,76998.69,106807.64,1,1,1,0,5
643,France,Male,36.0,55835.66,148159.71,1,0,0,0,0
796,Germany,Female,40.0,177524.19,99745.95,1,0,0,0,1
720,Germany,Female,37.0,45985.52,156282.79,1,0,0,0,8
613,France,Male,41.0,60297.72,0.0,2,0,0,0,7
506,France,Female,57.0,194421.12,0.0,2,1,1,1,6
608,France,Male,50.0,93568.77,0.0,1,0,0,1,6
667,Spain,Male,77.0,34702.92,0.0,1,1,1,0,2
750,France,Female,47.0,54473.6,121376.15,2,0,0,1,7
610,France,Male,33.0,113943.17,111582.11,1,0,0,0,4
588,Germany,Female,34.0,153727.32,129417.82,1,0,0,0,10
479,France,Female,26.0,19116.97,0.0,2,1,1,0,1
682,France,Male,37.0,112554.68,0.0,2,1,1,0,5
677,France,Female,36.0,47318.75,0.0,1,0,0,0,7
850,Germany,Male,40.0,36690.49,94607.08,1,0,0,0,6
580,France,Female,56.0,106918.67,131368.3,1,0,0,1,1
